,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,Five_Day_Observation_Outcome,Thirty_Day_Observation_Outcome,Sixty_Day_Observation_Outcome
100,2013-05-28,33.85,33.96,32.98,33.48,6181800,0.0,0,176376516.14343157,158769300,-0.02566526326050949,-60567.144108040375,59.9310718799047,-6.182665243133102,0.5423071701426269,-118955.11557159494,1080.9039125614954,33.62902717559578,0.904162987482858,33.52000000000002,34.96619500759732,32.073804992402714,8.628848494017321,0.4861706063878356,0.0,0.0,34.07100000000001,35.007999999999996,33.13399999999999,5.500278829503101,0.18463180362860362,0.0,0.0,10.4415274463007,0.44857142857142807,0.6223990102012991,0.7414755143828293,-0.11907650418153026,33.88999999999997,33.41653846153847,33.77904863353869,33.156649623337394,37.6793197783875,24.328136549687642,15.494569756462873,0.9883540372670819,0.9130434782608713,0.07531055900621064,0.33052620556150564,25.63504914190262,-5.095765243366577,-0.3200000000000145,68.69915207672727,79.69400547809985,-10.99485340137258,34.19499999999999,33.519999999999996,33.857499999999995,31.174999999999997,30.44,28.915,76.0,48.0,28.0,,35.41,0.0,1.0,53.2605497646381,18.61923910423101,47.51700389795965,44.857142857142804,53.71428571428577,-55.14285714285719,1.1884411764706115,33.23705213190094,2.5735294117646945,-0.11933174224345588,-0.11940299926078701,31.96689002759163,0,0,0
101,2013-05-29,33.12,33.33,32.3,32.37,6908400,0.0,0,170407121.9686743,151860900,-0.12813758563537103,-1147389.5520926055,59.94473074699335,-9.765647617393347,0.3008950088310887,-236418.7851258768,1080.9039125614954,33.65252740818721,0.9317466887345722,33.44000000000001,34.9532349454065,31.926765054593528,9.050448238077067,0.14645278538931963,0.0,0.0,34.01900000000001,34.95399999999999,33.08399999999999,5.496928187189523,-0.38181818181817634,0.0,1.0,10.466507177033478,0.13142857142857078,0.4638926398186243,0.6859589394699883,-0.22206629965136404,33.820833333333304,33.407307692307704,33.562271920686584,33.09837928086796,35.445025697074165,22.066185330235417,19.411917480169734,0.9828660436137089,0.9524922118380078,0.030373831775701077,0.30703245623129877,25.489297752005214,-81.04277398127051,-0.5800000000000125,61.347924825002394,76.69202906847379,-15.344104243471392,33.855,33.66,33.75749999999999,31.33,30.932499999999997,29.33,72.0,44.0,28.0,,35.361399999999996,0.0,0.0,44.639702692538286,13.99722300361786,39.25938134268531,13.142857142857078,34.66666666666671,-86.85714285714292,0.8435000000000201,33.19916673560606,-2.500000000000016,-3.315412186379929,-3.371617768312163,27.59164367363025,0,0,0
102,2013-05-30,32.51,33.29,32.51,32.86,4852200,0.0,0,169909460.43021277,156713100,-0.07323311788899489,-643822.7589365176,59.87339830631324,1.3663905032768797,0.7347686488164243,-155591.8891446676,1097.2660663197635,33.68651814345991,0.9305720198611152,33.40300000000001,34.93484986209465,31.87115013790537,9.171929839203903,0.3227633094350652,0.0,0.0,33.90333333333334,34.80933333333333,32.99733333333332,5.344607216596217,-0.07579102281088476,0.0,1.0,10.478100769391956,0.2714285714285715,0.37350853037558096,0.6234688576511068,-0.24996032727552586,33.820833333333304,33.390384615384626,33.4542300867348,33.08072155635922,33.370324050140354,20.46829639068507,18.006233272735575,0.9961180124223619,0.9107142857142874,0.0854037267080745,0.2803085651289985,25.331650711694117,-53.55025415225866,0.04699999999998994,56.28379883878978,73.21185973769346,-16.92806089890368,33.855,33.66,33.75749999999999,31.534999999999997,31.585,29.880000000000003,68.0,40.0,28.0,,35.238944,0.0,0.0,48.5952394210035,11.31957957125453,41.31915124432935,18.00643086816728,25.335476956055757,-81.99356913183271,0.47461764705884235,33.183870606017976,0.0,1.5137472968798305,1.5024044670969072,29.523058730784378,0,0,0
103,2013-05-31,32.66,32.97,31.49,31.49,9308800,0.0,0,160600660.43021277,147404300,-0.08270512019634677,-2373713.221945588,50.3796935253656,-10.65228600893778,-0.5510266869357773,-314652.6925530673,1097.2660663197635,33.5147280671758,0.9855148178750037,33.35500000000001,35.054299855822805,31.655700144177214,10.189176170425993,-0.04875541641736436,0.0,1.0,33.68066666666668,34.66866666666666,32.69266666666665,5.866867243324574,-0.6086369770580219,0.0,1.0,11.752360965372498,0.0,0.18915051265951632,0.5366051886527887,-0.3474546759932724,33.65749999999998,33.344230769230776,33.15204084262176,32.96289032996224,31.924136527258522,18.186732757737577,23.681377398500885,0.8714596949891081,0.9694989106753832,-0.09803921568627505,0.24385142513543404,25.347022672130997,-131.64560932953722,0.6049999999999898,47.01862559348379,68.88232787820432,-21.86370228472053,33.449999999999996,33.449999999999996,33.449999999999996,31.534999999999997,31.585,29.880000000000003,64.0,100.0,-36.0,,35.12138624,0.0,0.0,39.99155504776192,5.862379201702484,34.18684774957613,0.0,10.383096003674822,-100.0,0.045735294117662306,32.99010300524432,-5.859491778774303,-4.169202678028006,-4.258607749618859,24.12297989751675,1,0,0
104,2013-06-03,31.63,32.15,31.54,31.99,7176800,0.0,0,164012581.74168816,154581100,-0.08356629615545026,-1521982.7616676472,48.32665312093321,-3.2723497937799526,-0.7012695805546451,-274149.1028173261,1114.6885189447198,33.398533927966334,0.9529633360875034,33.306500000000014,35.10083859680926,31.512161403190763,10.774705218556427,0.13315173559186189,0.0,0.0,33.41866666666668,34.35766666666666,32.47966666666666,5.619613788700923,-0.26073837415690154,0.0,1.0,11.769474426913655,0.12755102040816332,0.08244094877758812,0.4457723406777486,-0.3633313919001605,33.49333333333331,33.31923076923078,32.97326532837226,32.89082437959467,30.581248113153965,17.262620935465346,22.478069409476063,0.8855901520637236,1.0253439536567723,-0.13975380159304873,0.2050598296896145,25.247232296483336,-128.7758936993541,0.7834999999999894,37.65639421931904,63.901835617352226,-26.245441398033186,33.449999999999996,33.449999999999996,33.449999999999996,31.699999999999996,31.6675,29.880000000000003,60.0,96.0,-36.0,,34.9035030656,0.0,0.0,43.895658638136,2.7394005513701587,35.54222083262153,12.755102040816332,10.253844302994574,-87.24489795918367,-0.3778529411764424,32.852000753700814,-5.800942285041232,1.5878056525881146,1.5753318848493514,26.093811588490333,0,0,0
105,2013-06-04,32.03,32.81,32.0,32.19,4528400,0.0,0,161608616.30958936,159109500,-0.10904317625654845,-1175173.795715127,47.423665921398175,10.016782969702392,-0.30477888512488505,142264.98337097434,1121.6574999947024,33.35160274561392,0.9396670024787535,33.27150000000001,35.12335609592091,31.419643904079113,11.131786038627046,0.20799566921472884,0.0,0.0,33.22200000000001,34.16299999999999,32.28099999999999,5.664920835590865,-0.048352816153025543,0.0,1.0,11.781855341658767,0.17857142857142846,0.013851507573484412,0.35938817405689577,-0.34553666648341136,33.33499999999998,33.25653846153847,32.852762970161145,32.83891146258766,28.437420841663144,21.287461375602994,21.047142093271827,0.9204712812960252,1.0162002945508115,-0.09572901325478633,0.16720649404819604,25.203969908410475,-84.41058621260143,1.5284999999999869,30.98346548251753,58.69153169848399,-27.70806621596646,33.449999999999996,33.449999999999996,33.449999999999996,31.699999999999996,31.6675,29.880000000000003,56.00000000000001,92.0,-35.99999999999999,,34.698692881664,0.0,0.0,45.425147111285554,0.7494565656614286,32.1158327913551,17.857142857142847,10.204081632653098,-82.14285714285715,-0.6364411764705622,32.793882717710616,-5.573481959518936,0.6251953735542326,0.6232491349289937,26.88214426487976,0,0,0
106,2013-06-05,32.08,32.39,31.49,31.75,4801300,0.0,0,159581400.7540338,154308200,-0.15030846059535194,-1309087.8248986788,39.676847871857134,-8.71638931122826,-2.101886567317107,-37316.86022183245,1121.6574999947024,33.19510445297412,0.9357003022308783,33.20250000000001,35.16955744705116,31.235442552948854,11.848851424146696,0.13079370097261958,0.0,0.0,32.975333333333346,33.948333333333316,32.002333333333326,5.90138083011541,-0.12966769441589246,0.0,1.0,11.806339884044869,0.06632653061224533,-0.07514422564994305,0.27248169411552803,-0.3476259197654711,33.08083333333331,33.19423076923078,32.68310712859789,32.75825135424783,27.022921318224856,19.79779590996435,23.53974441551329,0.8114199849737053,1.133734034560482,-0.3223140495867768,0.12867219373009592,25.16784736921089,-111.33575953632543,0.9274999999999949,21.916089075955224,52.55859842544481,-30.64250934948959,33.065,33.449999999999996,33.25749999999999,31.699999999999996,31.7225,29.880000000000003,52.0,88.0,-36.0,,34.50617130876416,0.0,0.0,42.66919567422219,-1.7662498695594233,33.18717174446156,6.6326530612245325,12.414965986394607,-93.36734693877547,-0.841147058823509,32.65953429605606,-8.764367816091946,-1.366884125504808,-1.3763119972015847,25.14781237682302,1,0,0
107,2013-06-06,31.88,32.14,31.46,32.09,4261300,0.0,0,163216038.98932797,158569500,-0.06064875263456285,-915097.8499131514,39.14737839714903,-2.2340600286297403,-2.4508403604599267,-19995.388620224112,1133.6689503883465,33.05815711772245,0.9101302720077904,33.20300000000001,35.16892064946666,31.237079350533353,11.841825434247836,0.21692651982114425,0.0,0.0,32.707666666666675,33.58966666666665,31.825666666666656,5.393230944834531,0.14984882842026526,0.0,0.0,11.896515375116689,0.15949367088607677,-0.11689137588881238,0.19460708011465996,-0.31149845600347237,32.91083333333331,33.12192307692308,32.59185987804437,32.70875125393318,25.74706792082838,18.731242636416496,22.50927569725581,0.7801950487621919,1.1507876969242328,-0.37059264816204085,0.09312423656583482,25.19107754098137,-104.42397942152488,1.1269999999999882,12.829619753928784,45.40293927923171,-32.57331952530293,32.875,33.435,33.155,31.935,31.924999999999997,29.880000000000003,48.0,84.0,-36.0,,34.32520103023831,0.0,0.0,45.424586311854114,-3.001516182602469,35.96912007499111,15.949367088607676,13.479721002325057,-84.05063291139233,-1.0793823529411526,32.5978132292621,-5.977146205684146,1.0708661417322851,1.0651729783064834,26.48797792668507,0,0,0
108,2013-06-07,32.25,32.66,32.09,32.46,5463200,0.0,0,164845414.42792448,164032700,-0.07653118924250005,-495600.4427827032,39.048683078490804,5.99923121979784,-2.1721320902059125,108623.90646385783,1133.6689503883465,32.90819709735447,0.8761172448070107,33.19400000000001,35.171760349486114,31.216239650513906,11.916372534109197,0.31443656705153145,0.0,0.0,32.51600000000001,33.38599999999999,31.645999999999994,5.351211711157566,0.46781609195402846,0.0,0.0,11.899740917033183,0.2531645569620256,-0.11875149216270131,0.13193536565918773,-0.25068685782188904,32.754999999999974,33.07807692307693,32.57157374296062,32.69032523512332,24.01096787390958,22.09335714605805,21.465385019659877,0.8296875000000014,1.1414062500000022,-0.3117187500000008,0.06311557355161226,25.056260390482606,-64.3105294778356,1.2959999999999923,4.474644678393871,37.912190504902114,-33.43754582650824,32.71,33.435,33.072500000000005,32.165,32.0975,30.39,44.0,80.0,-36.0,,34.09598494781925,0.0,0.0,48.33464692982186,-3.155678421792951,39.94037921879068,25.31645569620256,15.96615861534496,-74.68354430379743,-1.082882352941148,32.58806680729563,-5.447130789397021,1.1530071673418352,1.1464106964679477,27.946393378005506,0,0,0
109,2013-06-10,32.7,32.7,31.88,32.4,4702700,0.0,0,166107114.42792445,159330000,-0.10662671576538785,-465109.23667089,38.5677248415372,-1.4821272885788923,-2.3019236055450345,54298.481281561195,1131.573444010549,32.80731224749753,0.87050552032631,33.15400000000001,35.16178883351797,31.146211166482054,12.111894996187223,0.31223124976771405,0.0,0.0,32.37400000000001,33.23999999999999,31.507999999999992,5.349972199913497,0.5150115473441159,0.0,0.0,11.91409784641369,0.23797468354430348,-0.12364187964608675,0.08081991659813284,-0.2044617962442196,32.58083333333331,33.07615384615385,32.545177782505135,32.66881966215122,22.486597487808805,20.61238966420605,21.74319154578102,0.801717408274786,1.1288056206089006,-0.32708821233411456,0.037611486231020876,24.988257852848893,-65.32881920145272,1.2159999999999869,-3.3234043357934424,29.909684236844257,-33.2330885726377,32.394999999999996,33.435,32.915,32.199999999999996,32.239999999999995,30.39,40.0,76.0,-36.0,,33.88510615199371,0.0,0.0,47.88871111108738,-3.4072735514850314,41.335074675759515,23.797468354430347,21.687763713080233,-76.20253164556965,-0.992117647058798,32.58042396958532,-6.059727457233991,-0.1848428835489857,-0.18501392881615786,27.709893575088685,0,0,0
